1.0,-0.48500422,-0.48500422,0.28391506,1.5654233,3.1032474999999997,1.8217249,-0.22870258,-2.0227854,-1.5102395,0.5402167,2.3343425,2.3343425,0.79651834,-0.99755008,-1.5102395,-1.7665842,-1.2538948,-0.74134891,-0.74134891,-0.74134891,-0.74134891,-0.48500422,0.027599065,0.027599065,0.027599065,0.027599065,0.027599065,0.28391506,0.28391506,0.28391506,0.027599065,-0.48500422,-0.22870258,0.027599065,-0.22870258,0.027599065,0.027599065,0.027599065,-0.22870258,-0.48500422,-0.74134891,-0.99755008,-0.74134891,0.5402167,1.8217249,1.3091216,0.027599065,0.28391506,1.05282,1.3091216,1.3091216,0.5402167,-0.48500422,-0.99755008,-1.5102395,-1.2538948,-0.48500422,-0.22870258,0.027599065,-0.22870258,-0.22870258,-0.22870258,0.28391506,0.5402167,0.5402167
1.0,-0.20315994,-0.45710687,0.55869504,1.3205358,2.5902846,1.5744827,-0.20315994,-1.7269126000000001,-0.96494382,0.050786977999999997,1.5744827,2.0823766,1.3205358,-0.20315994,-1.472923,-1.9807599999999999,-1.472923,-0.71109645,-0.20315994,-0.20315994,-0.71109645,-0.45710687,-0.20315994,0.050786977999999997,0.30474812,0.30474812,0.050786977999999997,0.30474812,0.050786977999999997,-0.20315994,-0.20315994,-0.20315994,-0.20315994,0.050786977999999997,0.050786977999999997,0.050786977999999997,-0.20315994,-0.20315994,-0.20315994,-0.45710687,-0.20315994,-0.71109645,-0.71109645,0.30474812,1.0665889,0.30474812,0.050786977999999997,0.30474812,1.5744827,2.5902846,2.3363377,0.81264196,-0.96494382,-1.9807599999999999,-1.9807599999999999,-1.472923,-0.71109645,0.050786977999999997,0.050786977999999997,-0.20315994,-0.20315994,-0.20315994,0.050786977999999997,0.30474812,0.30474812
1.0,-0.69720674,-0.47058961,-0.24401056,1.3420555,2.9281216,2.9281216,0.88889741,-1.3769312,-1.8300386000000002,-0.69720674,0.88889741,2.0218054,1.7952136000000003,0.4357393,-0.92369697,-1.6035483,-1.3769312,-0.69720674,-0.24401056,-0.47058961,-0.69720674,-0.47058961,-0.24401056,-0.24401056,-0.24401056,-0.24401056,-0.017431501000000002,0.20916024,0.20916024,0.20916024,-0.017431501000000002,-0.24401056,-0.24401056,-0.24401056,-0.017431501000000002,-0.017431501000000002,-0.017431501000000002,-0.24401056,-0.24401056,-0.47058961,-0.24401056,-0.47058961,-0.24401056,0.20916024,0.66231836,-0.24401056,-1.1503141000000001,-0.47058961,1.3420555,2.2483844,2.4749635,1.3420555,-0.24401056,-1.1503141000000001,-1.3769312,-0.92369697,-0.017431501000000002,0.20916024,-0.24401056,-0.47058961,-0.017431501000000002,-0.017431501000000002,-0.24401056,-0.24401056,-0.017431501000000002
1.0,-0.53460777,-0.80826899,-0.26099251,0.83348382,2.4751907,1.6543296000000003,-0.26099251,-1.3554382,-1.081777,0.55986857,2.2015601,3.0224212,1.6543296000000003,-0.26099251,-2.1762686,-2.4499299,-1.081777,-0.26099251,0.012622739,-0.26099251,-0.53460777,-0.53460777,-0.26099251,-0.53460777,-0.53460777,-0.26099251,0.012622739,0.28625331,0.28625331,0.012622739,0.012622739,-0.26099251,-0.26099251,-0.26099251,-0.26099251,0.012622739,0.012622739,0.012622739,-0.26099251,0.012622739,0.012622739,-0.53460777,-0.53460777,-0.26099251,0.012622739,-0.26099251,0.012622739,0.83348382,1.3807143,2.2015601,2.2015601,0.55986857,-0.26099251,-0.80826899,-1.3554382,-1.3554382,-0.26099251,0.012622739,0.012622739,-0.26099251,-0.53460777,-0.53460777,0.012622739,0.55986857,0.83348382
1.0,-0.27501865,-0.52329571,-0.77161448,-0.026741592999999998,1.4629347,2.4560568,1.4629347,-0.27501865,-1.2681129999999998,-0.77161448,0.96638054,2.2077797,1.7112116999999998,0.22154937,-1.0197942,-1.5164316999999998,-1.5164316999999998,-1.2681129999999998,-0.52329571,-0.026741592999999998,0.22154937,-0.026741592999999998,-0.77161448,-1.0197942,-0.52329571,-0.026741592999999998,0.46982643,0.71810348,0.46982643,-0.026741592999999998,-0.026741592999999998,-0.27501865,-0.27501865,-0.27501865,-0.026741592999999998,-0.026741592999999998,-0.026741592999999998,0.22154937,0.46982643,0.46982643,-0.026741592999999998,-0.27501865,-0.77161448,-0.77161448,-0.77161448,-1.0197942,-0.77161448,-0.026741592999999998,0.96638054,1.9594888,2.9526109,2.7043338,0.96638054,-0.77161448,-1.2681129999999998,-1.0197942,-1.0197942,-0.52329571,-0.27501865,-0.026741592999999998,-0.026741592999999998,-0.27501865,-0.52329571,-0.27501865,0.46982643
1.0,-0.28182219,-0.53982454,-0.023819826000000002,1.5242088,2.5562327000000002,1.5242088,-0.53982454,-1.8299086,-1.0557715,0.49219934,2.2982303,2.5562327000000002,0.7502017,-0.28182219,-1.3138172,-2.0878098,-1.3138172,-0.28182219,-0.28182219,-0.28182219,-0.53982454,-0.28182219,-0.79787025,-0.53982454,-0.023819826000000002,0.23419698,0.49219934,0.49219934,-0.023819826000000002,-0.023819826000000002,-0.023819826000000002,-0.28182219,-0.53982454,-0.28182219,-0.28182219,0.23419698,0.23419698,-0.28182219,-0.28182219,-0.28182219,-0.28182219,-0.79787025,-0.79787025,-0.53982454,0.23419698,0.49219934,-0.023819826000000002,0.7502017,1.5242088,2.0402134999999997,2.5562327000000002,1.0082041,-0.53982454,-1.3138172,-1.5718629,-1.3138172,-0.28182219,-0.023819826000000002,-0.023819826000000002,-0.023819826000000002,-0.53982454,-0.53982454,-0.023819826000000002,0.49219934,0.7502017
1.0,-0.29565999,-0.97002027,-0.97002027,0.37866253,1.390118,1.0529662,0.041491833,-0.29565999,0.041491833,1.390118,2.4015735,2.4015735,0.37866253,-0.97002027,-1.9814569,-1.9814569,-0.63281181,0.041491833,0.041491833,0.041491833,-0.29565999,-0.63281181,0.041491833,0.37866253,0.71581436,0.37866253,0.041491833,-0.29565999,-0.29565999,-0.29565999,0.041491833,-0.29565999,-0.29565999,-0.29565999,0.37866253,0.37866253,0.041491833,-0.29565999,-0.63281181,-0.29565999,0.37866253,0.71581436,0.041491833,-0.29565999,0.041491833,0.37866253,-0.29565999,-0.63281181,0.37866253,1.0529662,2.0644216,2.7387252999999996,1.390118,0.041491833,-1.3070399,-2.655685,-2.3186652999999997,-1.3070399,0.041491833,0.041491833,-0.29565999,-0.63281181,-0.29565999,0.041491833,0.71581436
1.0,-0.43617146,-0.43617146,0.032438818,1.4382828,2.1412112999999997,1.4382828,-0.43617146,-1.6077628000000002,-1.1390738,0.73536736,2.1412112999999997,2.1412112999999997,0.73536736,-0.43617146,-1.3734183,-1.6077628000000002,-1.1390738,-0.20186632,-0.20186632,-0.20186632,-0.67051596,-0.43617146,-0.43617146,-0.67051596,-0.43617146,0.032438818,0.26675708,0.50106222,0.26675708,0.50106222,0.032438818,-0.20186632,-0.20186632,-0.20186632,0.032438818,0.032438818,0.032438818,0.26675708,0.73536736,0.50106222,0.032438818,-1.1390738,-1.3734183,-0.90472926,-0.43617146,-0.43617146,0.26675708,0.73536736,1.9068931,2.6098216,2.6098216,1.2039776000000002,-0.90472926,-1.3734183,-1.3734183,-1.1390738,-0.90472926,-0.20186632,0.26675708,-0.43617146,-0.67051596,-0.20186632,-0.20186632,0.26675708,0.26675708
1.0,-0.28556836,-0.28556836,-0.63578742,-0.63578742,0.06465069700000001,0.06465069700000001,-0.28556836,-0.28556836,0.06465069700000001,0.41488937,-0.28556836,0.06465069700000001,0.06465069700000001,-0.63578742,-0.28556836,-0.63578742,-0.98606532,-0.63578742,1.1153275,1.1153275,1.4655465,1.4655465,0.41488937,0.41488937,0.41488937,1.1153275,1.1153275,-0.28556836,-0.63578742,-0.63578742,-0.98606532,-1.3361471,-0.28556836,0.06465069700000001,0.06465069700000001,-0.28556836,-0.63578742,-0.63578742,0.06465069700000001,0.06465069700000001,0.06465069700000001,-0.28556836,-0.28556836,0.41488937,0.41488937,0.41488937,0.41488937,0.76510843,0.76510843,0.41488937,0.06465069700000001,0.06465069700000001,0.06465069700000001,0.06465069700000001,-0.28556836,0.06465069700000001,-0.63578742,0.41488937,2.1659847,3.2166615000000003,1.4655465,-2.3869808,-4.1379779999999995,-1.686425,0.41488937
1.0,-0.47719446,-0.47719446,0.0036952153999999997,1.4463777,2.4081705,1.2059328999999999,-0.71767969,-1.9198365000000002,-0.95803027,0.72504319,2.4081705,2.8890602000000003,1.2059328999999999,-0.71767969,-2.400807,-1.9198365000000002,-0.71767969,-0.23674962,-0.47719446,-0.47719446,-0.47719446,-0.47719446,-0.47719446,-0.47719446,-0.23674962,0.48459835,0.72504319,0.48459835,0.0036952153999999997,-0.23674962,-0.23674962,-0.23674962,-0.23674962,-0.23674962,0.0036952153999999997,0.0036952153999999997,0.24415352,0.24415352,-0.23674962,-0.23674962,0.0036952153999999997,-0.47719446,-0.47719446,-0.47719446,-0.23674962,-0.23674962,-0.47719446,0.24415352,0.96548802,2.1677257,2.4081705,1.4463777,0.24415352,-0.71767969,-1.4390007,-0.95803027,-0.47719446,-0.23674962,-0.23674962,-0.47719446,-0.47719446,-0.23674962,0.0036952153999999997,0.48459835,0.48459835
