1.0,0.78249915,1.4802691000000001,2.178039,2.178039,2.3524814999999997,1.8291540000000002,0.95694163,-0.43859824,-1.1363682,-1.4852531,-1.8341386000000002,-1.6596956000000003,-1.4852531,-1.3108107,-1.3108107,-1.4852531,-1.4852531,-1.1363682,-0.43859824,0.08472921300000001,0.08472921300000001,0.2591717,0.2591717,0.43361418,0.43361418,0.43361418,0.2591717,0.2591717,0.2591717,0.08472921300000001,0.2591717,0.2591717,0.2591717,0.2591717,0.2591717,0.2591717,-0.08971327,-0.43859824,0.08472921300000001,-0.08971327,0.2591717,0.60805666,1.3058266,1.8291540000000002,1.8291540000000002,1.1313841,0.43361418,-0.26415575,-0.7874831999999999,-1.1363682,-0.96192568,-1.1363682,-1.4852531,-1.6596956000000003,-1.4852531,-1.1363682,-0.43859824,0.2591717,0.43361418,0.2591717,0.08472921300000001,0.08472921300000001,0.2591717,0.43361418,0.08472921300000001,0.08472921300000001,-0.08971327,0.08472921300000001,0.2591717,0.43361418
-1.0,1.0807305,0.027093522000000002,-0.18363387,1.5021853,2.7665497,1.0807305,-0.18363387,-1.0265435,-1.2372708000000001,-0.60508866,0.23782092,-0.39436127,-1.4479982,-1.8694529999999998,-1.8694529999999998,-1.0265435,-0.39436127,-0.39436127,-0.39436127,-0.39436127,0.23782092,0.8700030999999999,0.8700030999999999,1.0807305,1.0807305,1.2914579,1.2914579,1.0807305,0.65927571,0.44854831,0.23782092,0.027093522000000002,-0.18363387,-0.18363387,-0.18363387,-0.60508866,-0.60508866,-1.0265435,-0.81581606,-1.0265435,-1.6587256000000001,-1.6587256000000001,-0.18363387,1.2914579,1.7129127,0.65927571,-0.39436127,-0.81581606,-1.0265435,-0.39436127,0.23782092,0.027093522000000002,-1.0265435,-1.8694529999999998,-2.0801804,-1.0265435,0.23782092,1.5021853,1.2914579,0.8700030999999999,0.44854831,0.027093522000000002,0.23782092,0.65927571,0.65927571,0.44854831,0.027093522000000002,0.44854831,0.65927571,0.8700030999999999
1.0,0.85995623,2.1272601000000004,2.7609121,2.9721293999999996,2.1272601000000004,1.0711735,-0.19613037,-0.6185649999999999,-1.252217,-1.252217,-1.0409996,-1.252217,-1.252217,-1.4634343,-1.252217,-1.0409996,-0.82978232,-0.82978232,-1.252217,-0.6185649999999999,-0.19613037,0.22630427,0.22630427,0.22630427,0.015086951000000001,0.22630427,0.015086951000000001,0.015086951000000001,0.015086951000000001,-0.19613037,0.015086951000000001,0.22630427,0.015086951000000001,0.015086951000000001,0.22630427,-0.19613037,0.015086951000000001,0.64873891,0.64873891,0.64873891,1.2823909,1.7048255,1.7048255,1.0711735,0.015086951000000001,-0.6185649999999999,-1.0409996,-1.252217,-1.0409996,-0.40734769,0.015086951000000001,-0.6185649999999999,-1.8858689,-1.8858689,-1.252217,-0.40734769,0.015086951000000001,0.43752159,0.43752159,0.22630427,0.22630427,0.43752159,0.43752159,0.015086951000000001,0.015086951000000001,0.015086951000000001,0.015086951000000001,0.43752159,0.64873891,0.64873891
1.0,0.44659555,1.4886518,2.1138856,2.3222968999999996,1.4886518,0.65500681,0.029773037000000002,-1.0122832,-1.4291058,-1.4291058,-1.0122832,-1.2206945,-1.6375170000000001,-1.6375170000000001,-1.2206945,-0.59546073,-0.17863822,0.23818429,0.23818429,0.029773037000000002,-0.17863822,0.23818429,0.23818429,0.029773037000000002,0.029773037000000002,0.23818429,0.23818429,0.65500681,0.86341806,1.0718292999999999,0.86341806,0.44659555,0.23818429,0.23818429,0.23818429,0.23818429,0.23818429,0.44659555,0.86341806,0.44659555,1.0718292999999999,1.9054743000000003,1.6970631,1.9054743000000003,1.0718292999999999,0.029773037000000002,-1.0122832,-1.6375170000000001,-1.8459283,-1.2206945,-1.0122832,-1.0122832,-1.6375170000000001,-1.8459283,-1.6375170000000001,-1.0122832,-0.59546073,-0.38704948,-0.17863822,-0.17863822,0.029773037000000002,0.23818429,0.44659555,0.44659555,0.23818429,0.23818429,0.23818429,0.23818429,0.029773037000000002,0.029773037000000002
1.0,0.1647286,1.2130014999999998,1.6323107,2.0516198,1.4226561000000002,0.58403777,-0.25458056,-0.88354431,-1.3028534999999999,-1.0931989,-0.67388973,-1.0931989,-1.5125081,-1.5125081,-1.3028534999999999,-0.67388973,-0.044925982,0.1647286,0.1647286,0.1647286,-0.044925982,-0.044925982,0.1647286,0.1647286,0.1647286,0.58403777,1.0033469000000002,1.0033469000000002,1.0033469000000002,0.79369235,0.58403777,0.37438318,0.37438318,0.37438318,0.58403777,0.58403777,0.58403777,0.58403777,0.79369235,0.1647286,1.2130014999999998,1.8419653000000002,2.2612744,1.8419653000000002,0.79369235,-0.044925982,-0.88354431,-1.7221626,-1.5125081,-1.5125081,-1.0931989,-0.88354431,-1.5125081,-1.9318171999999998,-1.9318171999999998,-1.7221626,-0.88354431,-0.67388973,-0.46423515,-0.25458056,-0.044925982,0.1647286,0.37438318,0.37438318,0.37438318,0.1647286,0.37438318,0.1647286,0.1647286,-0.044925982
1.0,-0.54621254,0.17069142,0.64862739,1.3655313999999998,1.1265633999999998,0.40965941,-0.30724455,-0.78518053,-0.78518053,-0.54621254,-0.30724455,-0.30724455,-0.78518053,-1.2631165000000002,-1.5020845,-1.0241485000000001,-0.54621254,0.17069142,0.40965941,0.40965941,0.17069142,0.17069142,0.17069142,0.40965941,0.40965941,0.40965941,0.40965941,0.64862739,0.88759538,0.88759538,0.88759538,1.1265633999999998,0.64862739,0.64862739,0.40965941,0.64862739,0.64862739,0.40965941,0.64862739,0.64862739,0.64862739,1.6044993,1.8434673,2.0824352999999998,2.3214033,1.3655313999999998,0.17069142,-1.0241485000000001,-1.9800205000000002,-2.4579564,-2.2189883999999997,-1.7410525000000001,-1.5020845,-1.7410525000000001,-1.7410525000000001,-1.2631165000000002,-1.0241485000000001,-0.78518053,-0.54621254,-0.30724455,-0.068276568,0.17069142,0.17069142,0.17069142,0.17069142,0.40965941,0.17069142,-0.068276568,-0.068276568,-0.068276568
-1.0,-0.7075444000000001,-0.068472039,0.57060033,1.5292089,2.1682812,0.25106414,-0.38800822,-0.068472039,-0.068472039,-0.7075444000000001,-0.38800822,-0.38800822,-0.068472039,-0.38800822,-0.7075444000000001,-1.3466168,-1.3466168,-1.3466168,-0.7075444000000001,-0.38800822,-0.38800822,-0.068472039,0.25106414,0.57060033,0.25106414,0.25106414,0.25106414,0.25106414,-0.068472039,0.25106414,0.25106414,0.57060033,0.57060033,0.57060033,0.25106414,0.25106414,-0.068472039,0.25106414,-0.068472039,0.89013651,1.5292089,2.1682812,2.1682812,2.1682812,2.1682812,0.57060033,-1.0270806000000001,-1.0270806000000001,-1.3466168,-1.0270806000000001,-1.0270806000000001,-1.6661529999999998,-1.6661529999999998,-2.3052252999999996,-2.6247615,-1.6661529999999998,-0.068472039,0.25106414,-0.38800822,-0.068472039,0.25106414,0.57060033,0.57060033,0.57060033,0.25106414,0.57060033,0.57060033,0.57060033,0.25106414,0.25106414
1.0,0.16466882,1.3173504999999999,1.0868142,0.62574151,0.16466882,-0.065867516,-0.29640386,-0.29640386,-0.065867516,0.16466882,-0.29640386,-0.98801288,-1.4490856,-1.6796218999999997,-1.4490856,-0.5269401999999999,0.16466882,0.16466882,-0.065867516,0.16466882,0.16466882,0.85627785,0.85627785,0.39520516,0.16466882,0.16466882,0.16466882,0.39520516,0.85627785,0.85627785,0.85627785,0.62574151,0.62574151,0.85627785,0.85627785,0.62574151,0.62574151,0.39520516,0.62574151,0.62574151,1.5478869,1.7784232,1.7784232,2.2394959,1.3173504999999999,0.16466882,-0.75747654,-1.4490856,-1.4490856,-0.98801288,-0.75747654,-1.4490856,-2.1406946,-2.6017679,-2.3712308999999996,-1.9101582,-1.4490856,-0.75747654,-0.75747654,-0.29640386,-0.065867516,0.39520516,0.62574151,0.62574151,0.16466882,0.16466882,0.16466882,-0.065867516,-0.065867516,-0.065867516
-1.0,-0.8462146999999999,0.094023878,1.0342625,1.9745009999999998,1.5043818000000002,1.0342625,0.094023878,-1.0812743,-1.0812743,-0.37609541,-0.61115506,-1.0812743,-2.2565726,-2.7266926,-1.7864533,-0.37609541,0.32908352,0.79920281,0.56414317,0.094023878,-0.37609541,-0.14103577,-0.14103577,0.094023878,0.094023878,0.094023878,0.094023878,0.094023878,0.32908352,0.56414317,0.56414317,0.56414317,0.56414317,0.32908352,0.32908352,0.56414317,0.32908352,0.56414317,0.79920281,0.79920281,0.32908352,-0.37609541,-0.14103577,1.5043818000000002,1.9745009999999998,1.2693221000000001,0.56414317,-0.37609541,-1.0812743,-0.61115506,-0.14103577,-0.37609541,-1.0812743,-2.0215129000000003,-2.7266926,-2.4916322,-1.0812743,-0.37609541,-0.14103577,-0.14103577,-0.14103577,0.32908352,0.32908352,0.79920281,0.79920281,0.79920281,0.79920281,0.79920281,0.79920281,0.79920281
1.0,1.2564663,2.3456631000000003,2.3456631000000003,2.0733639,1.2564663,0.1672695,-1.1942264999999999,-1.4665257,-0.92192727,-0.64962808,-0.64962808,-1.4665257,-1.7388248,-1.7388248,-2.011124,-1.7388248,-1.1942264999999999,-0.64962808,-0.64962808,-0.37732888,-0.10502969,0.4395687,0.71186789,0.71186789,0.71186789,0.4395687,0.4395687,0.1672695,-0.10502969,-0.37732888,-0.37732888,-0.37732888,-0.10502969,-0.37732888,-0.10502969,-0.10502969,-0.37732888,-0.10502969,-0.37732888,0.1672695,0.71186789,1.5287655,2.0733639,1.8010647000000002,0.71186789,-0.10502969,-0.64962808,-0.64962808,-0.37732888,-0.37732888,-0.10502969,-0.64962808,-1.1942264999999999,-1.7388248,-1.1942264999999999,-0.37732888,0.1672695,0.71186789,0.4395687,0.4395687,0.4395687,0.4395687,0.4395687,0.1672695,-0.10502969,-0.10502969,0.1672695,0.71186789,1.2564663,1.5287655
